我們 的 現狀 仍 是 需要 吸引 更多 女性 選票,明白 了 
妳 痛恨 政府 管 這 瑣碎 事,我 不會 把 槍枝法 視為 瑣碎 小 事 
我 只 為 相信 的 事物 工作 所以 我 晚上 睡 得著 覺,妳 晚上 根本 不 睡覺 
是否 感到 昏眩,沒有 
妳 都 幾點 睡覺,不一定 但 我 睡眠 充足 
妳 到底 有沒有 睡覺,這陣子 很忙 
你 剛 打給 我 時 打 哪個 號碼,市內 電話 
想 佔用 妳 五分鐘 時間,好 走到 我 車要 三分鐘 說 重點 
妳 認識 他們 的 執行長 嗎,沒 聽過 
現在 是 怎麼 回事,妳 支持 希頓 哈里斯 要 嚴控 槍枝 
妳 的 車 在 哪兒,現在 應該 到 門口 我 不 開車 的 
這 可以 嗎,可以 
怎 有人 把 巧克力 蛋糕 當 早餐,馬芬 而已 啦 
誰 要 跟 我 走 ？,我 跟 妳 走 
我 只有 算到 五 個,妳 的 數學 不行 
誰 說 我 要 跟 妳 去,我 說 的 
如果 我 想 留下 呢,拜託 ， 現在 不是 耍 幽默 的時候 
直接 進入 重點 吧,好 
什麼 時候 的 事 ？,剛 收到 的 消息 
早安,早安 
姓名 和 年資 ？,愛絲 美瑪紐 加瑞 ， 九年 
布雷迪 在 選戰 上 每 花 一塊 錢 ， 而 槍枝 支持 方花 多少 嗎 ？,38 塊 錢 
我們 要 怎麼 贏 ？,得 建立 我們自己 的 支持者 
什麼 最 能 看出 投票 者 意願 ？,就是 錢 
妳 沒 開車 嗎 ？,我 會開 但 我 不 開 
妳 的 藉口 是 ？,老實說 我 技術 超爛 
妳 有 認識 的 人 是 槍枝 受害者 ？,沒有 ， 為何 大家 都 這樣 想 ？ 
妳 每晚 都 在 這裡 吃 ？,差不多 ， 這裡 從不 打烊 
妳 怎麼 不會 厭倦 ？,這是 生活 必需 啊 
若 妳 公開 會 攸關 我們 輸贏 呢 ？,如果 對 我 一視同仁 ， 我 會 很 感激 
還有 誰 知道 ？,羅 道夫 ， 沒 人 知道 了 
誰 會去 那個 醫學 會議 ？,華勒斯 議員 
你 知道 什麼 是 肺 呼吸 學 嗎 ？,知道 ， 就是 肺 的 相關 研究 
肺 並不 對稱 ， 右 肺 有三 片 肺葉 ， 左邊 兩 片 ， 你 知道 為什麼 嗎 ？,心臟 想要 多 一點 空間 ？ 
可以 跟 我 說 溫蒂 的 來頭 嗎 ？,當然 可以 
什麼 意思 ？,意思 就是 該 改用 B 計畫 
他 還可以 帶來 誰 的 票 ？,法西 泰利 和 賈西亞 
要去 那 間新 餐廳 嗎 ？,我們 去 紐約大學 法學院 
修正案 的 辯論會 如何 ？,不要 大聲 張揚 
為什麼 不 直接 再活 一次 ？,那 不適合 我 
妳 後悔 過 嗎 ？,完全 沒有 
妳 該 不會 用 取代 鍵 ， 在 谷歌 留下 漏洞 ， 讓 他們 認真 調查 就 發現 吧 ？,我 的確 用 取代 鍵 
我 要 妳 在 農協 晚宴 上台 說話,等等 ， 這是 大事 
我 不 習慣 面對 聚光燈 和 媒體,那就 趕快 習慣 ， 木已成舟 了 
我 需要 聊天 主題,什麼 意思 ？ 
妳 還 外包 找 人 想 應酬 話題 ？,對 啊 ， 興趣 、 嗜好 、 小孩 ！ 
要 討好 一個 父親 的 最好 方式 ， 就是說 他 的 小孩 有 多 可愛,了解 
捐 這麼 大 款項 ， 為什麼 要 匿名 ？,理由 很 明顯 
我們 晚點 說,在 辦公室 裡 說 嗎 ？ 
妳 到底 在 想 什麼 ？,你 最好 別 打擾 我 工作 
第二 修正案 就 會 賦予 我們 隨身 攜帶 棒球 棍 的 權利 ？,不 ， 那是 你 要 對 藍 狗 聯盟 那 群 保守 民主黨 朋友 說 的 
你 看過 我的 支持率 嗎 ？,他 不會 跟 你 競爭 ， 他 會 跟 你的 兒子 競爭 
我 就 不能 有 社交 生活 嗎 ？,我 不知道 妳 有 社交 生活 
他 表示 支持 時 有 錄影 嗎 ？,當然 
我們 不 去 佛州,什麼 ？ 
大家 請 翻到 第九 頁,我的 第九 頁 沒 東西 
早安,請 坐 
被 跟蹤 了 嗎 ？,很 明顯 是的 
你 願意 發誓 說 的 一切 句 句 屬實 ， 不然 就是 犯下 偽證罪 嗎 ？,我 願意 
你們 一共 多少 人 ？,6 個 ， 4 個 出 外務 了 
史密特 先生 ， 有 嗎 ？,是的 ， 參議員 ， 我們 有 
你 對 此 的 反應 為何 ？,我 說 這 讓 人 大開眼界 、 足智多謀 
知道 被 抓到 會 變多 慘 嗎 ？,不會 比 失去 班利 來得 慘 
妳 何時 發現 有 內賊 ？,醫科 募款 晚宴 後 
妳 怎麼 知道 是 她 ？,我 不知道 
妳 好 啊 ， 我 是 卡爾 史奈德 ， 從事 銀行業,不好意思 ， 你 認錯人 了 
妳 何時 開始 打 這 主意 ？,那晚 的 晚餐 
妳 還 會 這麼 做 嗎 ？,會 吧 
妳 只 用 了 三 個 月 時間 ？,實際 花 的 時間 更少 
我 怎樣 都 想不透 怎麼 有人 可以 想到 這 步,老娘 就是 狠 角色 吧 ！ 
她 又 會 是 誰 ？,我 從不 透漏 客戶 的 身份 
我 寧願 有 正常 生活 也 不要 這個 專長,正常 不一定 好 
為什麼 ？ 我 做錯 什麼 ？,沒有 ， 只是 我的 狀態 不太好 
請 離開,隨便 妳 
現在 狀況 如何 ？,還 缺 4 張票 ！ 
妳 覺得 槍枝 爭論 現在 主要 變成 女性 議題 了 嗎 ？,你 只 需要 看 數據 ， 美國 女性 在 槍枝 安全 議題 有 決定性 的 力量 
如果 要 跟 我 會面 ， 為什麼 只 寄信 ？,因為 不是 真的 想 跟 妳 會面 
妳 在 哪兒 ？,快餐店 
希望 能 快 發明 食物 藥丸,那 大概 要 等 一陣子 
沒關係 ， 我 幫 妳,謝謝 
你 拯救 的 那個人 ， 曾 積極 推動 持槍 的 禁令 ， 你 怎麼 看 ？,我 尊重 ， 但 反對 他們 的 看法 
妳 有 跟 她 聯絡 嗎 ？,那是 我的 私事 
妳 對 發生 的 事 有 內疚感 嗎 ？,我 為什麼 要 內疚 ？ 
叫 他們 撤掉,可能 會 更糟 的 
我 目前 弄錯 了 四 個 事實,這樣 不妙 
這些 參議員 突然 變超忙 ， 還 真巧,我們 都 知道 是 怎麼 回事 
說 重點 ， 接近 投票 時 情況 會 怎樣 ？,會 很 接近 ， 但 最新 的 預測 結果 是 我們 會少 4 至 7 票 
喂 ？,不好意思 ， 妳 打錯了 
為什麼 沒 人查 她 的 檔案 ？,原本 人 很多 ， 但 大家 都 落跑 了 
妳們 查到 多久 之前 ？,從 最後 一 筆 生意 ， 到 她 背叛 我們 
那是 什麼 ？,棉花糖 蛋糕 
我 不能 一邊 支持 又 一邊 要 搞 它,在 不 偏頗 的 原則 下 ， 當然 可以 
我 要 妳 退出 選戰,什麼 ？ 
你 在 胡說 什麼 ？,有 妳 在 ， 法案 都 被 模糊 焦點 
史 貝林 有 妳 的 把柄,我 根本 沒 見過 他 ， 這是 陷阱 
我 說 對了 嗎 ？,完全 不對 
妳 的 客戶 曾 捐款給 這 非營利 組織 嗎 ？,不知道 ， 我 不 清楚 他們 的 捐款 名單 
沒有 干預 ？,妳 當然 沒有 干預 
妳 看過 那 份 表格 嗎 ？,看過 ， 是 私人 贊助 證明 表 
妳 認得 那個 筆跡 嗎 ？,認得 
是 妳 的 嗎 ？,是的 
妳 計畫 用 竊聽 的 方法 使 班利 參議員 就範 ， 對 嗎 ？,我 的確 想過 這種 方法 ， 但 從 沒有 付諸 實行 
為什麼 呢 ？,史密特 先生 明言 禁止 
在 妳 的 遊說 生涯 中 是否 經常 運用 諜報 手段 ？,我 沒有 
妳 是否 曾 授權 、 命令 或 主導 對 任何人 實行 非法 的 監視 行動 ？,答案 是 沒有 
可否 描述 你的 工作 性質 ？,我 有 很多 種 工作 
你 目前 的 主要 收入 來源 是 什麼 ？,我 在 華盛頓 做 伴遊 
你 收費 和 女人 睡覺 ？,我 滿足 客戶 的 任何 需求 
佛德 先生 ， 你 見過 絲隆 小姐 嗎 ？,見過 
可以 請 你 指出 她 嗎 ？,就坐 在 那兒 
你們 是 什麼 關係 ？,我 和 一個 客戶 參加 聚會 ， 我 試著 要 自我 介紹 ， 但 她 不理 我 
你 曾 服務 絲隆 小姐 嗎 ？,沒有 ， 先生 
我 想 討論 我的 未來,現在 時機 不 太 適合 
這 他媽的 是 什麼 東西 ？,辭呈 
為什麼 這次 願意 見 我 ？,他們 說 你 要談 工作 的 事 
對了 ， 你的 氣色 也 不錯,謝謝 
妳 怎麼 會 自己 填表 ？,那是 讓 他們 上鉤 的 餌 
新年快樂,新年快樂 
老實說 現在 我 只 希望 這種 超能力 能 幫 我 找到 個 女朋友,這 可 不容易 
可以 幫 我 擦 防曬霜 嗎,當然 
蒂姆 可以 幫 我 擦 防曬霜 嗎,可以 等一會兒 
別老 給 家里 打電話 你媽 不 喜歡 老 被 人 打擾,好 的 知道 了 
我 是 詹姆斯 的 兒子,誰 啊 
你好 我 叫 瑪麗,我 叫 蒂姆 其實 我 媽 也 叫 瑪麗 
有 東西 碰到 我 手肘 了,放心 不是 我 
說 實話 你們倆 誰 更 漂亮,當然 是 我 
你 喜歡 凱特 · 摩斯 嗎,我 愛死 她 了 
你好,你好 
要是 我 問 你 要 號碼 會不會 太 唐突 了,不會 
我的 頭發 呢 是不是 太 棕 了,我 愛 棕色 
我 劉海 是 新 剪 的,劉海 很 完美 簡直 是 點睛之筆 
我 希望 能 再 見到 你,你 會 的 
你 也 知道 我的 戲 今晚 上演,老天 對 啊 怎樣 了 
你好,你好 湯姆 先生 我 是 哈利 的 朋友 
請問 你 臺詞 記得 怎樣 了,抱歉 什么 叫 臺詞 記得 怎樣 
謝謝 你 來 陪 我 小凱,反正 也 沒事 做 
吉米 呢,又 把 我 甩 了 
工作 呢,炒 我 魷魚 了 
喝 咖啡 嗎,謝謝 
我 只 注意到 照片 中的 貓 看到 沒,看到 了 真 不錯 
我 長得 像 你媽 嗎,不 像 你 比 她 漂亮 多 了 
要 牛奶 嗎,要 
男朋友 呢,有 了 
我 看上去 不 像 有 男朋友 嗎,不 像 
你們 什么 時候 認識 的 什么 時間點,其實 就是 一周 前 
來 來 再說 說 你們 美妙 的 初次 見面,好 吧 
對 喬開 了 一個 小型 派對,簡直 是 個 煉獄 幸好 魯 伯特 救了 我 
這個 糟糕 的 派對 在 哪兒 呢,就 在 我的 破 公寓 里 
那是 在 哪兒 呢 重點 就 在 這不 是 嗎,西南 五 區科 菲爾德 花園 26 號 
你 是 什么 時候 到 的 是 早 是 晚魯 伯特,準時 到 吧 真愛 在 召喚 呢 
你好 我們 認識 嗎,不 不 我 是 瑪麗 的 朋友 
我 叫 蒂姆,我 叫 瑪麗 
我們 聊聊 凱特 · 摩斯 吧,我 很 喜歡 凱特 · 摩斯 
你 是 做 什么 的,我 在 出版社 看書 
不是 吧 你 看書 也 能 賺錢,沒錯 我的 工作 就是 看書 
你 是 做 什么 的,我 是 個 律師 
陪 我 走到 車 那兒 去好 嗎,好 啊 好 的 
下次 肯定 會 更好,我 覺得 已經 很 好了 
你 等 我 一下 好 嗎,好 的 
你 還 真 懂 內衣 啊,希望 如此 
真 不錯 有些人 第一次 搞 得 一團糟,菜鳥 吧 
等 我 一下 好 嗎,當然 
我 有 個 壞 消息,你 要死 了 嗎 
什么 時候,現在 
他們 知道 我 這個 人 嗎,知道 我 稍微 提過 
對了 他們 比較 保守 還是 換 條 褲子 吧,好 的 
我 要 說 我 住 這兒 嗎,絕對 不行 
那 能 說 我們 做愛 嗎,可以 但 別 說 口交 
你 為什么 覺得 會 說到 這個,不知道 如果說 到了 就 一口 否認 
好 準備好了 嗎,好了 
蒂姆 說說 你 是 哪 里人 哪個 地方 的,他 是康 沃爾 的 那兒 很 漂亮 
你 是 個 律師 對 嗎,是的 沒錯 他 從 沒 輸過 
我 拿到 兩 張 國家 劇院 的 票 明天 的 一起 去 嗎,不 去 了 我 要 睡 一整天 
天哪 是 夏洛特,誰 
誰,我的 初戀 
在 哪,那邊 出口 標志 下面 
那個 老 女人 嗎,不 不是 那個 老 女人 那個 金發 美女 
夏洛特,天哪 蒂姆 見到 你 真好 
我 看見 三年 前 那個 夏天 讓 我 心碎 的 女孩 了,去打 個 招呼 吧 
去打 個 招呼 吧,不 還是 別 找麻煩 了 走 吧 
蒂姆 見到 你 真好,真是 個 驚喜 啊 
幫 我 跟 奇巧 帶 個 好 她 好 嗎,她 還 行 其實 她 在 倫敦 也 過得 不容易 
是 啊 吉米 說 他 有時候 會見 她,是 嗎 從 什么 時候 開始 的 
你 想 去 哪,你 喜歡 的 就 行 
醒醒 來 聊聊天,干什么 
我 有 件 很 重要 的 事要 問 你,不能 等 明早 嗎 
不能 等 明早 嗎,不行 
喝茶 嗎,非常 愿意 
你 有 什么 缺點 就是 小 弱點,我 非常 沒 安全感 
覺得 她 如何,比起 你我 已經 更 喜歡 她 了 
我 不知道 你 在,我 剛 下來 
經過 一點點 考慮 我們 決定 要 結婚,真是 個 好 消息 
你 要 跟 誰 結婚,跟 瑪麗 那個 
你 決定 一 件事 我 就 脫一件 衣服,好 的 我 了解 了 年輕 的 女士 
你 想 在 哪 辦 婚禮,家 我 討厭 別的 地方 
應該 找 哪 位 神父,得 是 有 一口 黃牙 和 一堆 連心 眉 的 當地人 
蜜月 呢,去 蘇格蘭 住小 旅館 
話說 奇巧 去 哪 了,不知道 她 說 3 點 左右 過來 
我 妹妹 呢,我 還 以為 她 在 這 里 
怎 么了,我們 吵架 了 
小 嬰兒 住 在 這 里 嗎,在 她 可 興奮 了 就 在 樓下 
我 必須 去接 奇巧,我 以為 她 會 自己 開過來 呢 
她 沒事 吧,再說 吧 
我 很 擔心 奇巧,我 知道 
我 不能 回到 出生 以前 的 時間 了 是不是,不行 我 應該 跟 你 說 的 
考慮 一下 約 他 吃 晚飯 你 有時間 嗎,可能 吧 也許 得先 梳妝 打扮 一下 
咱 再生 一個 吧,去死 吧 不要 
好 啦 這 件 怎 么樣,很 漂亮 任務 完成 很好 
不行 認真 點 挑 這個,我 不確定 不行 我 不 喜歡 
好 吧 那 這 件 呢,美 極了 就是 它 了 
波絲 哪 去 了,我 讓 她 呆 在 樓下 呢 
我 放 手稿 那 屋 的 門關 了 吧,貌似 沒有 
我們 以前 是不是 有過 這個 對話 了,是的 
然后 發生 了 什么,我 很 難過 我 擁抱 了 你 
您 今天 是 在 這兒 吃 還是 帶走,帶走 吧 謝謝 
他 跟 你 說 了 什麼 了 ？,他 只是 要 讓 我 看 吉他 
你 要 去 哪 ？,我 以為 妳 說完 了 
萬一 我 不是 做 鞋子 的 料 呢 ？,米高 ， 有 全 家人 在 這兒 引導 你 
歡迎 回來 ， 有 什麼 要 申報 嗎 ？,吉拿棒 ， 我 家人 供奉 的 
有 什麼 要 申報 嗎 ？,老 … 老實說 ， 有的 
這是 誰 的 靈獸 啊 ？,牠 只是 丹丹 
可是 丹丹 又 沒有 毛,我 也 沒有 鼻子 ， 還是 會 過敏 
要 解除 家族 的 詛咒 就 得 得到 家人 的 祝福,就 這樣 ？ 
你 喜歡 德拉 古司 ？,他 跟 我 是 老交情 
你 … 你 在 做 什麼 ？,我 在學 骷髏 走路 ， 免得 穿幫 
不 ， 我們 才 不 那樣 走路,你 就是 那樣 走 啊 
我 會 讓 你 見到 他,怎麼 做 ？ 
真 … 真正 的 德拉 古司 在 哪 ？,德拉 古司 從不 參加 彩排 
我 要 消失 了 ， 海特,我 感覺得到 
你 想要 它 ， 就 得 靠 你的 實力,爭 不過 你 啊 
你 要 點歌 嗎 ？,你 … 你 知道 我的 最愛 ， 海特 
等等 ， 怎麼 回事 ？,他 被 遺忘 了 
那 他 去 哪 了 ？,沒 人 知道 
你 表演 以前 都 這麼 緊張 嗎 ？,不 曉得 ， 我 從來沒有 表演 過 
什麼 ？ 你 不是 說 你 是 音樂人,我 … 我 是 啊 
嘿 ， 你 要去 哪裡 呀 ？,我們 得 離開 這裡 
妳 摧毀 我的 人生,什麼 ？ 
你的 表演 真 精彩 喔,你們 也 是 
你 … 你 知道 我 ？,所有 的 人 都 在 談論 你 呢 
這 … 這是 哪裡 來 的 ？,那是 我的 可可 太婆 
妳 在 那裡 工作 嗎 ？,不 ， 我 是 學生 
你的 觀察力 真 驚人,對 
妳 把 誓詞 寫 在 菜單 上 嗎 ？,對 ， 怎麼 了 ？ 
你們 願意 成為 夫妻 嗎 ？,我 願意 
妳 感覺 如何 ？,我的 頭 好痛 
佩吉 ， 妳 知道 我 是 誰 吧 ？,知道 ， 你 是 我的 醫生 
你 在 做 什麼 ？,睡覺 
我 帶 了 妳 的 衣服,謝謝 
我的 頭髮 很 奇怪,那 只是 妳 個人 的 看法 
為什麼 你 是 我 先生 卻 沒 見過 我 家人 ？,妳 跟 他們 好幾年 沒 說話 了 
我 為什麼 會 不 跟 家人 說話 ？,那是 在 我們 交往 以前 發生 的 
我們 從來沒 談過 這 件事 ？,有 
我 聽說 妳 終於 要 出院 了,對 ， 我 被 通知 出院 了 
我 看起來 好像 怪咖,我 覺得 妳 很 美 
我們 住 哪裡 ？,在 北區 
現在 總統 是 誰 ？,歐巴馬 
能 拜託 你 出去 嗎 ？,佩吉 ， 我 很 抱歉 
這是 衣櫥 裡 我 唯一 穿起來 舒服 的,那 其實 是 我的 
你 上班 嗎 ？ 有 工作 嗎 ？,有 ， 如果 還 沒 倒 的 話 我 有 一間 錄音室 
我的 日常 生活 呢 ？ 我 每天 都 在 做 什麼 ？,妳 起床 後 會泡 咖啡 
我 不是 故意 不 來 的,我 知道 ， 我 沒 生氣 
她 還好 嗎 ？,恢復 中 
你 三點 半會 準時 到 ？,你 三點 半會 準時 到 ？ 
天 啊 ， 妳 訂婚 了 ！,對 呀 
你們倆 好配,謝謝 妳 ， 佩吉 
李 歐 ， 你 在 哪裡 上班 ？,我 剛 在 市中心 開了 一間 錄音室 
那 不是 黛安 錢尼 嗎 ？,對 ， 我們 已經 不 一起 玩 了 
我 有 把 戒指 還 你 嗎 ？,有 
妳 在 拼貼 嗎 ？,我 會 拼貼 嗎 ？ 
我 翻 了 一下 你的 東西 希望 你 不介意,不會 ， 我的 東西 就是 妳 的 
我 想 我 準備好 去 看 工作室 了 你 能 帶 我 去 嗎 ？,當然 
佩吉 ， 妳 想 恢復 記憶 嗎 ？,想 
媽 ， 妳 聽 電臺 司令 的 歌 嗎 ？,當然 ， 怎麼 不 聽 ？ 
妳 的 頭髮 看起來 不一樣 了 妳 很 美,謝謝 
妳 不 喜歡 嗎 ？,不 喜歡 
謝謝 妳 今晚 跟 我 去 約會,我 玩 得很 開心 
妳 跟 傑瑞米 出去 了 嗎 ？,不是 
對 她 來說 還是 對 你 ？,對 我們 兩 個 都 是 
佩吉 ？,什麼 事 ？ 
你 真是 個 偽善者,你 說 什麼 ？ 
這不 公平,不公平 嗎 ？ 
你 沒事 吧 ？,結束 了完 了 ， 我 放棄 
妳 知道 我 現在 被 背叛 的 感覺 有 多深 嗎 ？,很 抱歉 ， 佩吉 
我 能問 你 一個 問題 嗎 ？,可以 妳 想 問 我 什麼 就 隨時 問 
你 知道 我 爸 的 外遇 嗎 ？,我 知道 
我 不能 再 失去 他們 了,那就 別 失去 
我 跟 蘿絲 分手 了 我 提 的 分手 ， 佩吉,不 ， 你 為什麼 要 這樣 做 ？ 
我 以為 你們 要 訂婚 了 …,本來 是 ， 但 那是 在 妳 以前 
其實 我 有 話要 告訴 妳,好 
我 以為 你們 要 訂婚 了 …,本來 是 ， 但 那是 在 妳 以前 
妳 確定 妳 不 記得 跟 我 分手 的 那 時候 ？,怎麼 了 ？ 
但願 妳 不是 為了 喝 熱可可 才 進城 裡 來 的,其實 ， 我 六 個 月前 就 搬回來 了 
我 回去 念 藝術 學院 了,真的 ？ 沒 騙 我 ？ 
宋 妮亞 跟 我 變成 了 朋友 我 問 了 她 關於 我們 的 事,真的 ？ 她 都 說 了 什麼 ？ 
真的 ？ 她 都 說 了 什麼 ？,她 說 你 現在 應該 沒有 女朋友 
我們 要不要 試試看 以前 沒 去過 的 地方 ？,新 的 餐廳 ？ 
新 的 餐廳 ？,當然 
我的 全部 身家 都 在 那 包裡 了,放心 吧 ! 我 去 拿 ! 
我 是 莎文娜,約翰 
你 在 當兵 還是,對 啊 
什麼 兵種,陸軍 特種兵 
爸爸 呢,在 那邊 
